% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
2359	3	22	160	0	0	165	0	1
2359	4	32	110	0	0	165	1	0
2359	5	48	77	0	0	165	0	1
2359	6	60	8	0	0	165	0	1
2359	7	66	11	0	4	437	0	1
2360	1	5	49	0	0	165	0	1
2360	2	19	62	0	0	165	0	1
2360	3	28	219	0	0	165	0	1
2360	4	39	74	0	0	165	0	1
2360	5	44	105	0	0	165	0	1
2360	6	53	12	0	0	165	0	1
2360	7	61	7	0	10	935	0	1
2361	1	4	3	0	0	165	0	1
2361	2	20	15	0	0	165	0	1
2361	3	21	237	0	0	165	0	1
2361	4	34	89	0	0	165	0	1
2361	5	42	12	0	0	165	0	1
2361	6	52	30	0	0	165	0	1
2361	7	64	8	0	18	1980	0	1
2362	1	2	19	0	0	165	0	1
2362	2	19	62	0	0	165	0	1
2362	3	23	23	0	0	165	0	1
2362	4	35	145	0	0	165	1	0
2362	5	43	23	0	0	165	0	1
2362	6	55	40	0	0	165	0	1
2362	7	69	1	0	16	1836	0	1
2363	1	1	6	0	0	165	0	1
2363	2	20	15	0	0	165	0	1
2363	3	30	59	0	0	165	0	1
2363	4	31	93	0	0	165	0	1
2363	5	46	56	0	0	165	1	0
2363	6	56	54	0	0	165	0	1
2363	7	67	12	0	4	437	0	1
2364	1	3	58	0	0	165	0	1
2364	2	19	62	0	0	165	0	1
2364	3	27	65	0	0	165	0	1
2364	4	32	110	0	0	165	0	1
2364	5	45	33	0	0	165	0	1
2364	6	54	55	0	0	165	0	1
2364	7	65	4	0	6	621	0	1
2365	1	5	49	0	0	165	0	1
2365	2	20	15	0	0	165	0	1
2365	3	29	85	0	0	165	0	1
2365	4	36	121	0	0	165	0	1
2365	5	50	45	0	0	165	0	1
2365	6	51	81	0	0	165	0	1
2365	7	63	3	0	14	1527	0	1
2366	1	3	58	0	0	165	1	0
2366	2	19	62	0	0	165	0	1
2366	3	24	94	0	0	165	0	1
2366	4	33	126	0	0	165	0	1
2366	5	47	49	0	0	165	0	1
2366	6	57	1	0	0	165	0	1
2366	7	68	5	0	4	437	0	1
2367	1	4	3	0	0	165	0	1
2367	2	20	15	0	0	165	0	1
2367	3	26	102	0	0	165	0	1
2367	4	35	145	0	0	165	0	1
2367	5	46	56	0	0	165	0	1
2367	6	53	12	0	0	165	1	0
2367	7	70	2	0	12	1191	0	1
2368	1	2	19	0	0	165	0	1
2368	2	19	62	0	0	165	0	1
2368	3	25	123	0	0	165	0	1
2368	4	40	33	0	0	165	0	1
2368	5	42	12	0	0	165	1	0
2368	6	58	2	0	0	165	0	1
2368	7	62	6	0	6	621	0	1
2369	1	2	19	0	0	165	1	0
2369	2	20	15	0	0	165	0	1
2369	3	22	160	0	0	165	0	1
2369	4	38	37	0	0	165	0	1
2369	5	41	58	0	0	165	0	1
2369	6	59	3	0	0	165	0	1
2369	7	66	11	0	4	437	0	1
2370	1	1	6	0	0	165	0	1
2370	2	19	62	0	0	165	0	1
2370	3	28	219	0	0	165	0	1
2370	4	37	42	0	0	165	0	1
2370	5	49	67	0	0	165	0	1
2370	6	60	8	0	0	165	0	1
2370	7	61	7	0	10	935	0	1
2371	1	3	58	0	0	165	1	0
2371	2	20	15	0	0	165	0	1
2371	3	21	237	0	0	165	0	1
2371	4	39	74	0	0	165	0	1
2371	5	48	77	0	0	165	0	1
2371	6	54	55	0	0	165	1	0
2371	7	64	8	0	18	1980	0	1
2372	1	3	58	0	0	165	0	1
2372	2	19	62	0	0	165	0	1
2372	3	23	23	0	0	165	0	1
2372	4	34	89	0	0	165	0	1
2372	5	44	105	0	0	165	0	1
2372	6	53	12	0	0	165	0	1
2372	7	69	1	0	16	1836	0	1
2373	1	5	49	0	0	165	0	1
2373	2	20	15	0	0	165	0	1
2373	3	30	59	0	0	165	0	1
2373	4	31	93	0	0	165	0	1
2373	5	42	12	0	0	165	0	1
2373	6	52	30	0	0	165	0	1
2373	7	67	12	0	4	437	0	1
2374	1	4	3	0	0	165	0	1
2374	2	19	62	0	0	165	0	1
2374	3	27	65	0	0	165	0	1
2374	4	32	110	0	0	165	0	1
2374	5	43	23	0	0	165	0	1
2374	6	53	12	0	0	165	2	0
2374	7	65	4	0	6	621	0	1
2375	1	2	19	0	0	165	1	0
2375	2	20	15	0	0	165	0	1
2375	3	29	85	0	0	165	0	1
2375	4	36	121	0	0	165	0	1
2375	5	45	33	0	0	165	0	1
2375	6	55	40	0	0	165	0	1
2375	7	63	3	0	14	1527	0	1
2376	1	2	19	0	0	165	0	1
2376	2	19	62	0	0	165	0	1
2376	3	24	94	0	0	165	0	1
2376	4	33	126	0	0	165	0	1
2376	5	50	45	0	0	165	0	1
2376	6	56	54	0	0	165	0	1
2376	7	68	5	0	4	437	0	1
2377	1	1	6	0	0	165	0	1
2377	2	20	15	0	0	165	0	1
2377	3	26	102	0	0	165	0	1
2377	4	35	145	0	0	165	0	1
2377	5	47	49	0	0	165	0	1
2377	6	54	55	0	0	165	0	1
2377	7	70	2	0	12	1191	0	1
2378	1	3	58	0	0	165	0	1
2378	2	19	62	0	0	165	0	1
2378	3	25	123	0	0	165	0	1
2378	4	39	74	0	0	165	1	0
2378	5	46	56	0	0	165	0	1
2378	6	51	81	0	0	165	0	1
2378	7	66	11	0	4	437	0	1
2379	1	5	49	0	0	165	0	1
2379	2	20	15	0	0	165	0	1
2379	3	23	23	0	0	165	1	0
2379	4	40	33	0	0	165	0	1
2379	5	41	58	0	0	165	0	1
2379	6	57	1	0	0	165	0	1
2379	7	61	7	0	10	935	0	1
2380	1	4	3	0	0	165	0	1
2380	2	19	62	0	0	165	0	1
2380	3	22	160	0	0	165	0	1
2380	4	38	37	0	0	165	0	1
2380	5	42	12	0	0	165	1	0
2380	6	58	2	0	0	165	0	1
2380	7	62	6	0	6	621	0	1
2381	1	2	19	0	0	165	0	1
2381	2	20	15	0	0	165	0	1
2381	3	28	219	0	0	165	0	1
2381	4	37	42	0	0	165	0	1
2381	5	49	67	0	0	165	0	1
2381	6	53	12	0	0	165	3	0
2381	7	64	8	0	18	1980	0	1
2382	1	1	6	0	0	165	0	1
2382	2	19	62	0	0	165	0	1
2382	3	21	237	0	0	165	0	1
2382	4	39	74	0	0	165	0	1
2382	5	48	77	0	0	165	0	1
2382	6	59	3	0	0	165	0	1
2382	7	69	1	0	16	1836	0	1
2383	1	2	19	0	0	165	1	0
2383	2	20	15	0	0	165	0	1
2383	3	23	23	0	0	165	0	1
2383	4	34	89	0	0	165	0	1
2383	5	44	105	0	0	165	0	1
2383	6	60	8	0	0	165	0	1
2383	7	67	12	0	4	437	0	1
2384	1	3	58	0	0	165	0	1
2384	2	19	62	0	0	165	0	1
2384	3	30	59	0	0	165	0	1
2384	4	31	93	0	0	165	0	1
2384	5	42	12	0	0	165	0	1
2384	6	53	12	0	0	165	0	1
2384	7	63	3	0	14	1527	0	1
2385	1	5	49	0	0	165	0	1
2385	2	20	15	0	0	165	0	1
2385	3	27	65	0	0	165	0	1
2385	4	32	110	0	0	165	0	1
2385	5	43	23	0	0	165	0	1
2385	6	52	30	0	0	165	0	1
2385	7	70	2	0	12	1191	0	1
2386	1	4	3	0	0	165	0	1
